,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25695,35,4,2,2,0,1531,1,0,0,19,9,127,1,-1,0,3,no
25696,41,4,1,2,0,36,0,0,0,19,9,388,3,-1,0,3,no
25697,48,0,1,1,0,1428,0,0,0,19,9,498,1,-1,0,3,no
25698,33,6,1,2,0,-103,1,0,0,19,9,149,2,175,1,0,no
25699,33,4,2,2,0,201,1,0,0,19,9,171,1,183,1,0,no
25700,39,3,1,1,0,1444,0,0,0,19,9,100,1,117,8,2,no
25701,53,10,0,1,0,587,0,0,0,19,9,561,1,-1,0,3,yes
25702,46,1,1,1,0,9347,1,0,0,19,9,138,1,117,1,1,no
25703,38,7,1,1,0,8876,0,0,0,19,9,636,1,-1,0,3,no
25704,40,4,1,1,0,156,0,0,0,19,9,357,1,-1,0,3,no
25705,33,4,1,2,0,3024,0,0,0,19,9,118,1,-1,0,3,no
25706,44,7,1,0,0,1161,1,0,0,19,9,402,1,184,5,0,no
25707,30,0,1,1,0,2284,1,0,0,19,9,154,1,-1,0,3,no
25708,35,9,2,3,0,1342,1,0,0,19,9,68,1,-1,0,3,no
25709,32,10,1,1,0,11524,1,0,0,19,9,289,3,-1,0,3,no
25710,51,7,1,3,0,6451,0,0,1,19,9,66,2,-1,0,3,no
25711,30,7,2,1,0,1846,1,0,0,19,9,87,2,-1,0,3,no
25712,30,8,2,1,0,0,1,0,0,19,9,661,1,-1,0,3,no
25713,32,1,2,1,0,413,1,0,0,19,9,270,1,-1,0,3,no
25714,54,7,1,3,0,386,0,1,0,19,9,74,1,152,1,2,no
25715,33,4,2,2,0,8038,1,0,0,19,9,60,1,-1,0,3,no
25716,59,3,1,0,0,935,1,0,0,19,9,103,3,166,2,0,no
25717,45,4,2,1,0,142,0,1,0,19,9,258,1,105,4,0,no
25718,31,7,2,1,0,252,0,0,0,19,9,222,1,-1,0,3,no
25719,30,4,2,2,0,4896,0,0,0,19,9,132,1,-1,0,3,no
25720,33,6,1,2,0,0,1,0,0,19,9,122,2,-1,0,3,no
25721,37,1,1,1,0,1165,1,0,0,19,9,62,3,190,4,2,no
25722,37,9,1,2,0,1092,0,0,0,19,9,292,3,-1,0,3,no
25723,30,4,1,2,0,-181,1,0,0,19,9,621,2,-1,0,3,no
25724,53,4,1,2,0,8093,0,0,0,19,9,93,1,-1,0,3,no
25725,41,4,1,2,0,2885,0,0,0,19,9,40,1,-1,0,3,no
25726,34,4,0,2,0,27,0,1,0,19,9,190,1,-1,0,3,no
25727,43,1,1,1,0,1927,1,0,0,19,9,63,1,-1,0,3,no
25728,58,1,0,0,0,8218,1,0,0,19,9,141,2,111,10,0,no
25729,33,9,2,2,0,149,1,0,0,19,9,424,2,182,1,1,yes
25730,32,1,1,1,0,3228,1,0,0,19,9,198,3,-1,0,3,no
25731,50,4,1,1,0,0,1,0,0,19,9,122,2,-1,0,3,no
25732,40,1,2,1,0,3,0,0,0,19,9,998,1,-1,0,3,yes
25733,46,7,1,1,0,2420,0,0,0,19,9,405,2,-1,0,3,no
25734,54,4,1,2,0,2650,1,1,0,19,9,50,1,-1,0,3,no
25735,34,1,1,1,0,8309,1,1,0,19,9,50,1,-1,0,3,no
25736,53,9,1,1,0,0,0,0,0,19,9,291,1,-1,0,3,no
25737,53,4,1,2,0,241,1,0,0,19,9,137,1,-1,0,3,no
25738,57,5,1,0,0,6969,0,0,0,19,9,152,2,-1,0,3,no
25739,42,1,1,0,0,807,1,0,0,19,9,1057,1,-1,0,3,yes
25740,53,6,1,2,0,3711,0,0,0,19,9,64,1,-1,0,3,no
25741,42,6,1,1,0,3211,0,0,0,19,9,87,2,111,1,0,no
25742,47,1,1,1,0,0,1,1,0,19,9,196,1,-1,0,3,no
25743,46,9,1,1,0,0,1,0,0,19,9,161,2,-1,0,3,no
25744,50,9,1,1,0,3149,1,0,0,19,9,69,1,190,1,1,no
25745,41,3,2,1,0,2184,0,0,0,19,9,98,1,153,2,0,no
25746,48,5,1,0,1,-285,0,1,0,19,9,157,1,-1,0,3,no
25747,32,4,1,2,0,11281,0,0,0,19,9,155,1,-1,0,3,no
25748,30,11,2,3,0,6929,0,0,0,19,9,341,1,-1,0,3,no
25749,40,10,1,1,0,0,1,0,0,19,9,332,1,183,1,0,no
25750,43,9,0,1,0,6835,0,0,0,19,9,187,1,152,2,0,no
25751,32,1,2,1,0,6337,1,0,0,19,9,126,2,-1,0,3,no
25752,44,9,2,1,0,1195,1,0,0,19,9,187,6,188,9,0,no
25753,51,4,1,2,0,94,1,0,0,19,9,281,3,-1,0,3,no
25754,58,1,1,0,0,630,1,0,0,19,9,59,1,174,1,0,no
25755,43,4,1,2,0,1993,0,0,0,19,9,37,1,174,1,0,no
25756,36,1,1,0,0,1503,0,0,0,19,9,138,1,-1,0,3,no
25757,34,1,0,1,0,1125,1,1,0,19,9,141,2,-1,0,3,no
25758,58,1,1,1,0,590,0,1,0,19,9,136,1,167,1,0,no
25759,39,4,1,1,0,6012,0,0,1,19,9,140,1,119,2,0,no
25760,35,4,2,2,0,304,1,0,0,19,9,274,2,-1,0,3,no
25761,36,9,1,1,0,377,1,1,0,19,9,135,1,-1,0,3,no
25762,33,11,2,1,0,1522,0,1,0,19,9,966,1,-1,0,3,no
25763,51,1,1,0,0,863,0,0,0,19,9,169,1,189,2,1,no
25764,38,2,1,1,0,0,1,0,0,19,9,202,1,-1,0,3,no
25765,52,1,1,1,0,7225,0,0,0,19,9,205,2,113,2,0,no
25766,54,6,0,2,0,1323,0,0,0,19,9,83,1,152,4,0,no
25767,41,1,1,1,0,1011,1,0,0,19,9,113,1,174,4,1,no
25768,49,9,1,1,1,-74,1,0,0,19,9,114,1,-1,0,3,no
25769,47,0,1,1,0,4480,0,0,1,19,9,60,2,-1,0,3,no
25770,53,4,1,0,0,1925,0,0,0,19,9,161,1,-1,0,3,no
25771,44,4,0,2,0,0,1,1,0,19,9,128,1,-1,0,3,no
25772,39,2,1,0,0,238,1,1,0,19,9,134,1,-1,0,3,no
25773,43,10,0,1,0,1577,1,0,0,19,9,87,1,-1,0,3,no
25774,56,10,1,0,0,107,1,0,0,19,9,149,1,-1,0,3,no
25775,45,4,2,2,0,997,0,1,0,19,9,152,1,-1,0,3,no
25776,40,4,1,2,0,315,0,0,0,19,9,321,1,-1,0,3,no
25777,53,9,1,1,0,2818,1,0,0,19,9,131,1,126,7,0,no
25778,57,0,0,1,0,18268,1,0,0,19,9,68,1,-1,0,3,no
25779,30,0,1,1,0,401,0,0,0,19,9,50,1,-1,0,3,no
25780,50,1,0,1,0,203,1,0,1,19,9,265,1,127,4,1,no
25781,48,1,1,1,0,-202,1,1,0,19,9,565,1,112,4,0,no
25782,59,5,1,1,0,32948,0,0,0,19,9,243,1,174,2,0,no
25783,39,9,1,1,0,447,0,0,0,19,9,968,1,-1,0,3,no
25784,45,2,1,2,0,0,0,0,0,19,9,416,2,-1,0,3,no
25785,33,2,1,1,0,2,1,1,0,19,9,17,5,198,1,0,no
25786,36,4,2,1,0,0,0,0,0,19,9,537,3,-1,0,3,no
25787,44,7,0,2,0,2279,0,1,0,19,9,105,1,146,1,0,no
25788,32,9,2,1,0,7558,1,0,0,19,9,581,2,-1,0,3,no
25789,52,1,0,0,0,3990,0,0,0,19,9,1548,1,153,1,1,no
25790,47,0,0,1,0,1939,1,0,0,19,9,150,1,174,1,0,no
25791,47,1,1,1,0,538,0,1,0,19,9,131,1,-1,0,3,no
25792,35,4,1,2,0,2583,0,0,0,19,9,210,1,-1,0,3,no
25793,57,4,1,0,0,0,0,0,0,19,9,97,1,-1,0,3,no
25794,45,9,0,1,0,1066,1,1,0,19,9,124,2,-1,0,3,no
25795,55,9,1,0,0,938,0,1,0,19,9,742,1,-1,0,3,no
25796,39,4,1,1,0,763,0,0,0,19,9,360,1,153,2,1,no
25797,58,9,2,2,0,388,0,0,0,19,9,96,1,-1,0,3,no
25798,32,9,1,2,0,432,1,0,0,19,9,164,2,195,1,1,no
25799,43,1,1,0,0,25,1,0,0,19,9,70,1,-1,0,3,no
25800,32,4,2,2,0,0,0,0,0,19,9,57,1,-1,0,3,no
25801,54,3,1,2,0,440,0,0,0,19,9,89,1,-1,0,3,no
25802,31,0,2,2,0,2004,0,0,0,19,9,117,1,-1,0,3,no
25803,33,4,2,1,0,8004,0,0,0,19,9,414,3,-1,0,3,no
25804,36,4,2,2,0,774,0,0,0,19,9,193,2,-1,0,3,no
25805,31,4,0,2,0,883,1,0,0,19,9,168,1,-1,0,3,no
25806,36,0,1,3,0,2323,0,0,0,19,9,111,1,-1,0,3,no
25807,36,4,1,1,0,6077,0,0,0,19,9,227,1,-1,0,3,no
25808,42,9,1,1,0,300,1,0,0,19,9,76,1,-1,0,3,no
25809,41,9,1,2,0,3700,0,0,0,19,9,136,1,-1,0,3,no
25810,31,9,1,1,0,793,0,0,0,19,9,755,1,-1,0,3,no
25811,46,9,1,1,0,1322,1,1,0,19,9,514,1,-1,0,3,no
25812,45,1,1,1,0,2926,1,1,0,19,9,482,3,120,2,0,no
25813,37,4,1,2,0,1353,1,0,0,19,9,101,1,-1,0,3,no
25814,42,4,1,2,0,783,1,0,0,19,9,77,2,128,3,0,no
25815,30,7,2,1,0,101,1,0,0,19,9,85,2,-1,0,3,no
25816,30,1,1,0,0,1101,1,1,0,19,9,779,2,175,1,0,no
25817,59,5,1,1,0,2291,0,1,0,19,9,190,1,128,3,0,no
25818,51,9,1,1,0,8863,0,0,0,19,9,435,2,-1,0,3,no
25819,57,6,1,1,0,11494,0,0,0,19,9,198,1,-1,0,3,no
25820,45,4,1,2,0,4395,0,0,0,19,9,299,3,-1,0,3,no
25821,41,1,2,1,0,3851,0,0,0,19,9,130,1,-1,0,3,no
25822,52,2,0,2,0,3975,0,0,0,19,9,116,5,-1,0,3,no
25823,37,7,1,1,0,1784,1,0,0,19,9,19,5,-1,0,3,no
25824,44,4,0,1,0,0,1,0,1,19,9,319,1,-1,0,3,no
25825,34,4,0,2,0,0,1,0,0,19,9,1283,1,-1,0,3,no
25826,35,1,1,1,0,1160,0,1,1,19,9,62,1,-1,0,3,no
25827,56,0,1,1,0,33,0,1,0,19,9,111,1,-1,0,3,no
25828,30,9,2,1,0,538,1,0,0,19,9,148,1,-1,0,3,no
25829,46,2,1,0,0,8873,1,0,0,19,9,172,1,118,2,0,no
25830,42,0,1,1,0,196,1,1,0,19,9,186,1,-1,0,3,no
25831,55,4,1,2,0,563,1,0,0,19,9,164,1,-1,0,3,no
25832,51,4,1,2,0,10995,1,0,0,19,9,220,2,-1,0,3,no
25833,45,6,1,1,0,3080,0,0,0,19,9,296,1,-1,0,3,no
25834,40,9,1,1,0,657,1,0,0,19,9,178,1,112,2,0,no
25835,35,10,1,2,0,816,1,0,0,19,9,547,7,-1,0,3,no
25836,32,0,2,1,0,8619,1,0,0,19,9,267,2,-1,0,3,no
25837,46,2,1,1,0,3317,0,0,0,19,9,231,2,-1,0,3,no
25838,46,10,1,1,0,2017,1,0,0,19,9,161,1,-1,0,3,no
25839,37,1,1,0,0,253,1,0,0,19,9,59,2,153,2,0,no
25840,33,1,1,2,0,6138,1,0,0,19,9,384,1,183,1,0,no
25841,32,4,1,2,0,2044,1,0,0,19,9,477,1,-1,0,3,no
25842,55,5,1,1,0,3948,0,0,0,19,9,149,1,170,2,0,no
25843,50,0,0,0,0,8583,1,0,0,19,9,59,1,-1,0,3,no
25844,45,6,2,2,0,1009,0,0,0,19,9,125,2,-1,0,3,no
25845,46,10,0,1,0,3354,1,0,0,19,9,522,1,174,1,2,yes
25846,45,6,1,1,0,830,0,0,0,19,9,180,1,111,2,0,no
25847,38,1,2,3,0,5338,0,0,1,19,9,201,1,-1,0,3,no
25848,38,1,0,1,0,0,1,0,0,19,9,230,1,-1,0,3,no
25849,34,2,1,2,0,4028,0,0,0,19,9,98,1,-1,0,3,no
25850,30,10,1,1,0,1566,0,0,0,19,9,73,1,-1,0,3,no
25851,31,7,1,1,0,593,1,0,0,19,9,391,2,-1,0,3,no
25852,44,4,2,2,1,12,1,0,0,19,9,126,2,-1,0,3,no
25853,35,2,2,1,0,866,1,0,0,19,9,147,1,-1,0,3,no
25854,34,6,1,2,0,5498,0,0,0,19,9,265,1,-1,0,3,no
25855,53,4,0,2,0,26306,1,0,0,19,9,67,3,-1,0,3,no
25856,33,6,2,1,0,4,1,0,0,19,9,136,2,180,2,0,no
25857,53,4,1,2,0,7249,1,1,0,19,9,350,1,-1,0,3,no
25858,47,10,1,1,0,351,1,1,0,19,9,174,1,174,1,0,no
25859,41,7,1,1,0,115,1,1,0,19,9,299,2,-1,0,3,no
25860,39,1,1,1,0,94,1,1,0,19,9,181,1,-1,0,3,no
25861,32,6,2,2,0,444,0,0,0,19,9,101,1,-1,0,3,no
25862,31,7,1,1,0,-489,1,1,0,19,9,392,3,-1,0,3,no
25863,37,7,1,1,0,523,1,0,1,19,9,21,1,-1,0,3,no
25864,49,0,1,1,0,1697,1,0,0,19,9,236,1,-1,0,3,no
25865,35,4,1,2,0,16,0,0,0,19,9,185,1,-1,0,3,no
25866,30,4,2,2,0,2592,0,0,0,19,9,50,1,-1,0,3,no
25867,35,1,1,1,0,86,0,0,0,19,9,127,1,111,2,0,no
25868,40,1,1,1,0,4853,0,0,0,19,9,259,1,111,2,0,no
25869,38,2,1,1,0,0,1,1,0,19,9,418,2,-1,0,3,no
25870,38,9,2,1,0,884,1,1,0,19,9,295,1,111,2,0,no
25871,35,4,1,2,0,244,1,0,0,19,9,138,1,-1,0,3,no
25872,55,4,1,2,0,540,0,0,0,19,9,124,2,-1,0,3,no
25873,42,7,2,1,0,2628,1,0,0,19,9,146,1,-1,0,3,no
25874,39,4,1,2,0,622,0,0,0,19,9,145,1,-1,0,3,no
25875,31,9,1,1,0,2420,1,0,0,19,9,166,1,-1,0,3,no
25876,51,7,2,1,0,5610,1,0,0,19,9,69,2,-1,0,3,no
25877,51,2,1,2,0,3,0,0,0,19,9,276,2,-1,0,3,no
25878,36,4,1,0,0,3953,1,0,0,19,9,277,1,-1,0,3,no
25879,59,5,1,0,0,741,0,0,0,19,9,194,2,152,2,0,no
25880,58,4,0,3,0,3498,0,0,0,19,9,175,1,-1,0,3,no
25881,30,4,1,2,0,5204,1,0,0,19,9,117,1,-1,0,3,no
25882,32,7,1,1,0,264,1,1,0,19,9,1502,1,-1,0,3,yes
25883,48,3,0,1,0,57,0,0,0,19,9,134,1,-1,0,3,no
25884,34,9,2,1,0,4943,1,1,0,19,9,117,2,-1,0,3,no
25885,57,9,1,1,0,6164,0,0,0,19,9,161,2,-1,0,3,no
25886,55,4,1,2,0,12675,0,0,0,19,9,195,2,-1,0,3,no
25887,47,1,1,1,0,310,0,0,0,19,9,353,2,-1,0,3,no
25888,43,1,1,0,0,12618,1,0,0,19,9,25,1,-1,0,3,no
25889,34,3,1,2,0,4958,1,0,0,19,9,175,1,183,1,0,no
25890,39,2,1,2,0,5848,1,0,0,19,9,55,1,-1,0,3,no
25891,53,9,1,0,0,6839,1,0,0,19,9,77,1,-1,0,3,no
25892,30,0,1,1,0,2074,0,0,0,19,9,98,1,-1,0,3,no
25893,50,4,0,1,0,2,0,0,0,19,9,208,1,-1,0,3,no
25894,44,1,1,0,0,612,1,1,0,19,9,131,1,-1,0,3,no
25895,30,9,1,1,0,2278,0,1,1,19,9,47,1,-1,0,3,no
25896,53,9,1,1,0,2052,1,0,0,19,9,286,1,-1,0,3,no
25897,50,6,1,2,0,4012,0,0,0,19,9,690,3,-1,0,3,no
25898,46,2,2,2,0,1410,1,0,0,19,9,93,1,189,8,0,no
25899,33,4,2,2,0,1998,0,0,0,19,9,570,1,-1,0,3,no
25900,59,4,1,2,0,1881,0,0,0,19,9,456,2,-1,0,3,no
25901,32,6,2,2,0,1249,1,0,0,19,9,472,1,-1,0,3,yes
25902,32,4,1,2,0,6449,0,0,1,19,9,385,1,-1,0,3,no
25903,44,9,1,0,0,7800,1,0,0,19,9,250,1,-1,0,3,no
25904,57,4,1,2,0,1172,0,0,0,19,9,164,3,-1,0,3,no
25905,36,6,1,2,0,16430,1,0,0,19,9,234,1,166,3,0,no
25906,31,6,2,1,0,203,0,1,0,19,9,177,1,-1,0,3,no
25907,47,0,1,1,0,2524,1,0,0,19,9,50,1,-1,0,3,no
25908,33,3,1,0,0,2293,1,0,0,19,9,457,2,-1,0,3,no
25909,38,1,1,0,0,190,1,0,1,19,9,623,1,175,1,1,yes
25910,48,4,1,1,0,0,0,0,0,19,9,20,4,-1,0,3,no
25911,30,0,2,3,0,0,1,0,0,19,9,1206,2,-1,0,3,no
25912,52,6,0,1,0,1291,1,0,0,19,9,559,1,169,2,0,no
25913,41,2,0,2,1,0,1,0,0,19,9,21,10,-1,0,3,no
25914,41,4,1,2,0,-608,1,0,0,19,9,12,6,-1,0,3,no
25915,34,0,1,1,0,131,0,0,0,19,9,94,1,-1,0,3,no
25916,30,2,1,1,0,946,1,0,0,19,9,1065,1,183,1,1,no
25917,29,1,1,1,0,659,0,0,1,19,9,401,1,-1,0,3,no
25918,47,4,2,2,0,0,1,0,0,19,9,50,2,-1,0,3,no
25919,57,1,1,1,0,5935,1,1,0,19,9,90,2,198,1,0,no
25920,33,10,1,1,1,-108,1,1,0,19,9,286,3,-1,0,3,no
25921,37,9,1,1,0,332,1,0,0,19,9,342,2,-1,0,3,no
25922,54,10,1,2,0,1180,0,0,0,19,9,394,2,-1,0,3,no
25923,41,1,1,1,0,1449,1,0,0,19,9,63,1,-1,0,3,no
25924,34,0,2,1,0,5057,1,0,0,19,9,73,1,-1,0,3,no
25925,32,9,2,2,0,550,0,0,0,19,9,337,1,-1,0,3,yes
25926,35,0,1,1,0,3187,1,0,0,19,9,171,2,183,1,0,no
25927,32,7,2,0,0,-56,0,1,0,19,9,418,1,-1,0,3,no
25928,43,9,1,0,0,4844,1,0,0,19,9,434,1,-1,0,3,no
25929,46,9,1,1,0,0,0,0,0,19,9,54,1,-1,0,3,no
25930,37,9,2,2,0,3943,0,0,0,19,9,37,1,-1,0,3,no
25931,59,4,1,0,0,2769,1,0,0,19,9,104,1,131,2,0,no
25932,52,4,1,2,0,40,0,0,0,19,9,1265,3,-1,0,3,yes
25933,33,1,1,0,0,3512,1,0,0,19,9,251,1,183,2,0,no
25934,33,0,1,3,0,2780,0,0,0,19,9,485,1,-1,0,3,yes
25935,41,4,1,2,0,217,0,0,0,19,9,328,1,-1,0,3,no
25936,49,1,1,0,0,6429,0,0,0,19,9,108,1,-1,0,3,no
25937,56,7,1,0,0,444,1,0,0,19,9,88,1,166,1,0,no
25938,51,10,1,1,0,2439,0,0,0,19,9,118,1,-1,0,3,no
25939,36,10,2,2,0,536,0,0,0,19,9,520,1,-1,0,3,no
25940,42,4,2,2,0,515,1,0,0,19,9,501,2,-1,0,3,no
25941,38,4,1,2,0,5432,1,1,0,19,9,408,1,183,1,0,no
25942,52,7,0,1,0,3204,0,0,0,19,9,77,1,-1,0,3,no
25943,56,6,1,2,1,0,0,0,0,19,9,122,1,-1,0,3,no
25944,48,6,1,1,0,1175,1,1,0,19,9,62,1,-1,0,3,no
25945,40,0,1,1,0,67,0,1,0,19,9,359,2,152,5,0,no
25946,37,1,1,0,0,3574,1,0,0,19,9,178,1,170,2,0,no
25947,36,0,2,2,0,2622,0,0,0,19,9,640,1,127,5,0,no
25948,30,2,1,1,0,12737,0,1,0,19,9,589,2,-1,0,3,yes
25949,50,4,1,1,0,2910,0,0,1,19,9,433,1,113,1,0,no
25950,38,1,1,0,0,2240,1,0,0,19,9,551,1,183,1,0,no
25951,47,1,0,0,0,551,1,0,0,19,9,662,2,-1,0,3,no
25952,32,9,2,2,1,0,0,0,0,19,9,122,2,-1,0,3,no
25953,41,9,2,1,0,2004,1,0,0,19,9,254,1,-1,0,3,no
25954,32,0,1,1,0,269,1,0,0,19,9,236,1,-1,0,3,no
25955,55,10,1,1,0,4733,1,0,0,19,9,70,1,174,2,1,no
25956,52,0,1,0,0,2390,0,1,0,19,9,216,2,-1,0,3,no
25957,31,0,1,1,0,8295,1,0,0,19,9,541,1,-1,0,3,no
25958,37,9,1,1,0,5902,1,0,0,19,9,191,1,180,4,0,no
25959,31,0,0,2,0,-2,1,0,0,19,9,300,1,-1,0,3,no
25960,53,6,1,2,0,2580,1,0,0,19,9,138,5,-1,0,3,no
25961,57,1,2,0,0,3495,0,1,0,19,9,362,3,-1,0,3,no
25962,34,0,1,2,0,899,1,0,1,19,9,377,3,7,4,2,no
25963,44,4,2,2,0,709,1,0,0,19,9,54,1,-1,0,3,no
25964,50,0,1,1,0,167,0,1,0,19,9,47,1,133,1,0,no
25965,35,9,1,1,0,0,1,0,0,19,9,644,4,-1,0,3,yes
25966,54,11,0,2,0,2272,1,0,1,19,9,88,1,189,1,0,no
25967,50,4,1,2,0,5794,0,0,0,19,9,625,1,-1,0,3,no
25968,56,0,0,1,0,-429,0,1,0,19,9,120,2,119,4,0,no
25969,56,0,1,1,0,0,1,0,1,19,9,154,2,-1,0,3,no
25970,31,4,1,2,0,5238,1,1,0,19,9,156,2,-1,0,3,no
25971,40,9,1,2,0,1759,1,0,0,19,9,87,2,-1,0,3,no
25972,48,1,1,1,0,4770,1,1,0,19,9,616,2,-1,0,3,no
25973,43,4,1,0,0,8167,1,0,1,19,9,202,2,184,2,0,no
25974,52,1,1,1,0,6933,0,0,0,19,9,273,2,-1,0,3,no
25975,41,7,1,0,0,4903,1,0,0,19,9,223,2,-1,0,3,no
25976,40,1,1,1,0,1708,1,0,0,19,9,382,2,174,1,1,no
25977,32,4,1,2,0,913,1,0,0,19,9,278,3,-1,0,3,no
25978,33,0,0,1,0,1762,1,0,0,19,9,146,2,-1,0,3,no
25979,36,0,1,1,0,1207,1,0,0,19,9,1792,2,-1,0,3,yes
25980,59,4,1,2,0,10114,0,0,0,19,9,596,3,-1,0,3,no
25981,36,2,1,1,0,227,0,0,0,19,9,294,2,-1,0,3,no
25982,31,6,2,2,0,3361,0,0,0,19,9,457,2,-1,0,3,no
25983,42,4,2,2,0,3445,0,0,0,19,9,1662,3,-1,0,3,no
25984,34,4,1,2,0,1006,1,0,0,19,9,783,3,195,2,1,yes
25985,56,1,0,0,0,7396,1,0,0,19,9,115,2,-1,0,3,no
25986,37,4,2,2,0,5340,1,0,0,19,9,101,2,104,4,0,no
25987,32,4,2,2,0,2515,0,1,0,19,9,223,2,-1,0,3,no
25988,40,4,1,2,0,12212,0,0,0,19,9,100,3,-1,0,3,no
25989,53,1,2,1,0,2430,1,1,0,19,9,73,2,145,3,0,no
25990,33,9,1,1,0,0,1,1,0,19,9,163,2,-1,0,3,no
25991,40,3,1,1,0,0,0,0,0,19,9,107,3,-1,0,3,no
25992,37,7,1,0,1,-483,1,1,0,19,9,70,3,-1,0,3,no
25993,30,4,2,2,0,19358,0,0,0,19,9,258,2,-1,0,3,no
25994,48,4,1,2,0,879,0,0,0,19,9,136,3,-1,0,3,no
25995,47,4,0,2,0,6333,1,0,1,19,9,498,4,-1,0,3,no
25996,56,4,1,2,0,3610,1,0,0,19,9,162,4,-1,0,3,no
25997,31,8,2,3,0,2144,1,0,0,19,9,282,2,-1,0,3,no
25998,51,10,0,1,0,-56,1,0,0,19,9,544,3,-1,0,3,no
25999,49,10,1,0,0,126,1,0,0,19,9,184,2,-1,0,3,no
26000,35,4,1,2,0,376,0,0,0,19,9,223,4,-1,0,3,no
26001,34,9,1,1,0,7171,1,0,0,19,9,523,2,-1,0,3,no
26002,42,2,0,1,0,3780,1,0,0,19,9,104,3,-1,0,3,no
26003,46,9,0,1,0,111,1,0,0,19,9,178,3,183,2,1,no
26004,30,1,1,1,0,913,1,1,0,19,9,433,2,-1,0,3,no
26005,30,1,1,1,0,631,1,0,0,19,9,174,2,-1,0,3,no
26006,40,0,2,1,0,664,0,0,0,19,9,188,2,121,2,2,no
26007,44,2,1,1,0,6649,1,0,0,19,9,354,2,-1,0,3,no
26008,32,9,1,2,0,0,1,0,0,19,9,231,4,-1,0,3,no
26009,53,9,1,3,0,6921,1,0,0,19,9,130,3,188,2,1,no
26010,43,0,1,1,0,388,1,0,0,19,9,111,2,-1,0,3,no
26011,50,4,1,2,0,-470,1,0,0,19,9,130,2,160,1,0,no
26012,50,4,1,2,0,1597,0,0,0,19,9,374,2,-1,0,3,no
26013,57,4,1,2,0,12048,0,0,1,19,9,95,3,-1,0,3,no
26014,30,4,1,2,0,2451,1,0,0,19,9,191,2,175,1,0,no
26015,58,5,0,0,0,2538,1,0,0,19,9,680,2,111,6,0,yes
26016,33,0,1,1,0,581,1,0,0,19,9,193,2,-1,0,3,no
26017,44,10,1,1,0,1543,0,0,0,19,9,363,2,-1,0,3,no
26018,43,6,0,1,0,347,0,0,0,19,9,1468,3,-1,0,3,yes
26019,32,9,1,1,0,1119,0,0,0,19,9,371,2,-1,0,3,no
26020,54,5,1,1,0,2626,0,0,0,19,9,221,2,190,2,0,no
26021,35,4,2,2,0,1902,0,0,0,19,9,188,5,-1,0,3,no
26022,53,4,1,2,0,1014,0,1,0,19,9,59,2,-1,0,3,no
26023,46,7,0,1,0,15,0,0,0,19,9,314,3,-1,0,3,no
26024,56,9,2,1,0,751,1,0,0,19,9,85,5,-1,0,3,no
26025,31,8,2,1,0,93,0,0,0,19,9,584,2,-1,0,3,no
26026,42,4,0,2,0,16,0,0,0,19,9,140,3,-1,0,3,no
26027,47,1,1,1,0,3696,1,0,0,19,9,635,3,170,2,0,no
26028,42,4,1,2,0,3713,0,0,0,19,9,709,2,-1,0,3,yes
26029,37,4,2,2,0,6964,0,0,0,19,9,223,3,-1,0,3,no
26030,39,4,1,2,0,12855,1,0,0,19,9,108,4,173,1,0,no
26031,39,6,0,2,0,155,0,0,0,19,9,449,2,-1,0,3,no
26032,40,1,1,1,0,0,1,1,0,19,9,53,2,-1,0,3,no
26033,54,4,1,2,0,17008,0,0,0,19,9,151,2,-1,0,3,no
26034,39,0,1,1,0,-982,1,1,0,19,9,287,3,117,2,1,no
26035,39,4,2,2,0,633,0,0,0,19,9,105,2,133,3,0,no
26036,42,7,2,1,0,838,1,0,0,19,9,266,2,-1,0,3,no
26037,39,4,1,3,0,548,1,0,0,19,9,154,2,-1,0,3,no
26038,39,1,1,1,0,747,1,1,0,19,9,209,2,180,1,1,no
26039,54,2,1,3,0,1956,0,0,0,19,9,221,5,-1,0,3,no
26040,52,0,1,1,0,1648,1,0,0,19,9,172,3,-1,0,3,no
26041,34,10,2,1,0,9895,0,0,0,19,9,356,2,-1,0,3,no
26042,42,9,2,1,0,2036,1,0,0,19,9,259,2,-1,0,3,no
26043,50,1,1,2,0,1784,0,0,0,19,9,1184,3,160,1,0,no
26044,43,0,2,1,0,733,1,0,0,19,9,1102,3,-1,0,3,yes
26045,59,5,0,1,0,21,1,0,1,19,9,121,2,-1,0,3,no
26046,52,9,1,3,0,9687,1,0,0,19,9,222,3,174,1,0,no
26047,39,4,0,2,0,1315,1,0,0,19,9,1337,4,126,1,0,no
26048,54,4,1,2,0,0,0,1,0,19,9,307,3,-1,0,3,no
26049,37,0,1,3,0,497,1,0,1,19,9,178,2,-1,0,3,no
26050,33,4,2,2,0,923,1,0,0,19,9,1307,3,173,6,0,no
26051,45,4,1,2,0,7154,1,0,0,19,9,93,3,111,3,0,no
26052,55,2,0,2,0,372,1,0,0,19,9,225,5,-1,0,3,no
26053,46,4,1,2,0,1388,0,0,0,19,9,515,5,-1,0,3,no
26054,56,2,1,1,0,196,0,0,0,19,9,312,3,-1,0,3,no
26055,59,2,1,0,0,0,0,0,1,19,9,207,2,153,1,0,no
26056,56,4,0,2,0,382,0,0,0,19,9,117,2,-1,0,3,no
26057,53,4,1,2,0,2578,0,0,0,19,9,299,4,107,2,0,no
